,Timestamp,Tweet,remove_stop_words,polarity,sentiment
798,2017-05-15 05:18:36,b'Extremely colourful and decked these #puppets surely catch your eye #India #Rajasthan #coloursofrajasthan #travel\xe2\x80\xa6 https://t.co/7wILlaJIuT',b'Extremelycolourfuldecked#puppetssurelycatcheye#India#Rajasthan#coloursofrajasthan#travel\xe2\x80\xa6https://t.co/7wILlaJIuT',0.1875,positive
799,2017-05-15 03:43:46,b'Dusk makes Mehrangarh Fort even more beautiful.\nhttps://t.co/mRGwlkXS31\n#travel #Rajasthan https://t.co/3TFJMokFJZ',b'DuskmakesMehrangarhFortevenbeautiful.\nhttps://t.co/mRGwlkXS31\n#travel#Rajasthanhttps://t.co/3TFJMokFJZ',0.5,positive
800,2017-05-15 03:00:26,b'The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan #incredibleindia',b'TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan#incredibleindia',0.0,positive
801,2017-05-15 02:30:15,b'Enjoy kind of unique #museum in #Udaipur #BagoreKiHaveli https://t.co/7UvhQzIzkN #travel #rajasthan #udaipursigths\xe2\x80\xa6 https://t.co/RkMO6vT88q',b'Enjoykindunique#museum#Udaipur#BagoreKiHavelihttps://t.co/7UvhQzIzkN#travel#rajasthan#udaipursigths\xe2\x80\xa6https://t.co/RkMO6vT88q',0.4583333333333333,positive
802,2017-05-15 01:18:12,b'The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan @_GypsyCouple',b'TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan@_GypsyCouple',0.0,positive
803,2017-05-14 23:30:15,b'The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan @_gypsycouple',b'TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan@_gypsycouple',0.0,positive
804,2017-05-14 19:52:30,b'RT @_GypsyCouple: The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan #incredibleindia https://\xe2\x80\xa6',b'RT@_GypsyCouple:TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan#incredibleindiahttps://\xe2\x80\xa6',0.0,positive
805,2017-05-14 19:44:14,b'RT @_GypsyCouple: The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan #incredibleindia https://\xe2\x80\xa6',b'RT@_GypsyCouple:TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan#incredibleindiahttps://\xe2\x80\xa6',0.0,positive
806,2017-05-14 19:37:18,b'RT @_GypsyCouple: The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan #incredibleindia https://\xe2\x80\xa6',b'RT@_GypsyCouple:TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan#incredibleindiahttps://\xe2\x80\xa6',0.0,positive
807,2017-05-14 19:20:14,b'Beautiful Rajasthan #traveldiary #travelgems #travelogue #traveller #travel #rajasthan\xe2\x80\xa6 https://t.co/YEFXMWKWys',b'BeautifulRajasthan#traveldiary#travelgems#travelogue#traveller#travel#rajasthan\xe2\x80\xa6https://t.co/YEFXMWKWys',0.85,positive
808,2017-05-14 19:10:22,b'RT @justgo_places1: Kuldhara \xe2\x80\x93 An abandoned village haunted by its abominable past. https://t.co/nGdXWKmJwz #travel #india #rajasthan via @\xe2\x80\xa6',b'RT@justgo_places1:Kuldhara\xe2\x80\x93Anabandonedvillagehauntedabominablepast.https://t.co/nGdXWKmJwz#travel#india#rajasthanvia@\xe2\x80\xa6',-0.25,negative
809,2017-05-14 19:04:58,"b'Kuldhara, Jaisalmer \xe2\x80\x93 A Village Haunted By Its Abominable Past, Abandoned By its People! https://t.co/Uoh9BNJOQH #travel #india #rajasthan'","b'Kuldhara,Jaisalmer\xe2\x80\x93AVillageHauntedByItsAbominablePast,AbandonedByPeople!https://t.co/Uoh9BNJOQH#travel#india#rajasthan'",-0.3125,negative
810,2017-05-14 18:53:39,b'RT @justgo_places1: Kuldhara \xe2\x80\x93 An abandoned village haunted by its abominable past. https://t.co/nGdXWKmJwz #travel #india #rajasthan via @\xe2\x80\xa6',b'RT@justgo_places1:Kuldhara\xe2\x80\x93Anabandonedvillagehauntedabominablepast.https://t.co/nGdXWKmJwz#travel#india#rajasthanvia@\xe2\x80\xa6',-0.25,negative
811,2017-05-14 18:47:01,b'RT @rutaagayire: #NewPost #Jaipur: The Best Canvas for Photographers https://t.co/EQvDcwVElN via @rutaagayire #TTOT #Travel #Rajasthan #Pho\xe2\x80\xa6',b'RT@rutaagayire:#NewPost#Jaipur:TheBestCanvasPhotographershttps://t.co/EQvDcwVElNvia@rutaagayire#TTOT#Travel#Rajasthan#Pho\xe2\x80\xa6',1.0,positive
812,2017-05-14 18:06:21,b'#NewPost #Jaipur: The Best Canvas for Photographers https://t.co/EQvDcwVElN via @rutaagayire #TTOT #Travel #Rajasthan #Photography',b'#NewPost#Jaipur:TheBestCanvasPhotographershttps://t.co/EQvDcwVElNvia@rutaagayire#TTOT#Travel#Rajasthan#Photography',1.0,positive
813,2017-05-14 17:53:02,b'Discover the eclectic mix of Mughal and Rajputana architecture. Taj Mahal of Marwar #Jodhpur\xe2\x80\xa6 https://t.co/72e3xqodHI',b'DiscovereclecticmixMughalRajputanaarchitecture.TajMahalMarwar#Jodhpur\xe2\x80\xa6https://t.co/72e3xqodHI',0.0,positive
814,2017-05-14 17:00:58,b'Kuldhara \xe2\x80\x93 An abandoned village haunted by its abominable past. https://t.co/nGdXWKmJwz #travel #india #rajasthan via @ReshmaNarasing',b'Kuldhara\xe2\x80\x93Anabandonedvillagehauntedabominablepast.https://t.co/nGdXWKmJwz#travel#india#rajasthanvia@ReshmaNarasing',-0.25,negative
815,2017-05-14 17:00:32,b'Romance of the Palace of Mirrors in Jaipur https://t.co/e1FoVtJhnP #travel #Rajasthan #IncredibleIndia #AbKahan #familytravel #heritage',b'RomancePalaceMirrorsJaipurhttps://t.co/e1FoVtJhnP#travel#Rajasthan#IncredibleIndia#AbKahan#familytravel#heritage',0.0,positive
816,2017-05-14 14:29:01,"b'How to Experience the #Maharaja Life in Bikaner, #Rajasthan without breaking your bank --&gt; https://t.co/hstowFkewS\xe2\x80\xa6 https://t.co/CBaVSLPNYK'","b'HowExperience#MaharajaLifeBikaner,#Rajasthanwithoutbreakingbank--&gt;https://t.co/hstowFkewS\xe2\x80\xa6https://t.co/CBaVSLPNYK'",0.0,positive
817,2017-05-14 13:58:12,b'The High Places Of #Jaipur ... #blog #travel #rajasthan \n\nhttps://t.co/ONM62Q8ZW1 https://t.co/lyJwZKqpmR',b'TheHighPlacesOf#Jaipur...#blog#travel#rajasthan\n\nhttps://t.co/ONM62Q8ZW1https://t.co/lyJwZKqpmR',0.16,positive
818,2017-05-14 11:30:09,b'Kuldhara \xe2\x80\x93 An abandoned village haunted by its abominable past. https://t.co/vuU1ZIDVWh #travel #india #rajasthan via @ReshmaNarasing',b'Kuldhara\xe2\x80\x93Anabandonedvillagehauntedabominablepast.https://t.co/vuU1ZIDVWh#travel#india#rajasthanvia@ReshmaNarasing',-0.25,negative
819,2017-05-14 08:10:05,b'Kuldhara \xe2\x80\x93 An abandoned village haunted by its abominable past. https://t.co/PxjXcFoK4I #travel #india #rajasthan via @ReshmaNarasing',b'Kuldhara\xe2\x80\x93Anabandonedvillagehauntedabominablepast.https://t.co/PxjXcFoK4I#travel#india#rajasthanvia@ReshmaNarasing',-0.25,negative
820,2017-05-14 07:25:05,"b""My must see's in #Jaipur -&gt; https://t.co/bKJ5lehMV8 #IncredibleIndia #India #Rajasthan #MonkeyTemple #Backpacking\xe2\x80\xa6 https://t.co/FWYkuBML0r""",b''Mymustsee's#Jaipur-&gt;https://t.co/bKJ5lehMV8#IncredibleIndia#India#Rajasthan#MonkeyTemple#Backpacking\xe2\x80\xa6https://t.co/FWYkuBML0r'',0.0,positive
821,2017-05-14 07:00:59,"b'How to travel responsibly in #Rajasthan, #Indiahttp://soultravelblog.com/ethical-travel-in-rajasthan/#travel #travelgood'","b'Howtravelresponsibly#Rajasthan,#Indiahttp://soultravelblog.com/ethical-travel-in-rajasthan/#travel#travelgood'",0.2,positive
822,2017-05-14 06:37:00,b'The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan #incredibleindia',b'TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan#incredibleindia',0.0,positive
823,2017-05-14 04:51:29,b'RT @CoupleOnBike: New Travelogue : How We Took 12 Hours For 100 KMS Journey https://t.co/g3p4dX0k6n #Rajasthan #Travel #bikeride #SambharLa\xe2\x80\xa6',b'RT@CoupleOnBike:NewTravelogue:HowWeTook12HoursFor100KMSJourneyhttps://t.co/g3p4dX0k6n#Rajasthan#Travel#bikeride#SambharLa\xe2\x80\xa6',0.13636363636363635,positive
824,2017-05-14 04:15:06,b'The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan #incredibleindia',b'TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan#incredibleindia',0.0,positive
825,2017-05-14 04:00:00,b'Kuldhara \xe2\x80\x93 An abandoned village haunted by its abominable past. https://t.co/jZ937s6WPu #travel #india #rajasthan via @ReshmaNarasing',b'Kuldhara\xe2\x80\x93Anabandonedvillagehauntedabominablepast.https://t.co/jZ937s6WPu#travel#india#rajasthanvia@ReshmaNarasing',-0.25,negative
826,2017-05-14 01:17:32,b'RT @theepicmexico: #Udaipur Trees growing on the 3rd floor of the City Palace #Rajasthan #India #travel #wonders #palaces #exquisite https:\xe2\x80\xa6',b'RT@theepicmexico:#UdaipurTreesgrowing3rdfloorCityPalace#Rajasthan#India#travel#wonders#palaces#exquisitehttps:\xe2\x80\xa6',0.5,positive
827,2017-05-13 21:15:39,b'Kuldhara \xe2\x80\x93 An abandoned village haunted by its abominable past. https://t.co/7t0H43J0BN  #travel #india #rajasthan via @ReshmaNarasing#',b'Kuldhara\xe2\x80\x93Anabandonedvillagehauntedabominablepast.https://t.co/7t0H43J0BN#travel#india#rajasthanvia@ReshmaNarasing#',-0.25,negative
828,2017-05-13 19:52:27,b'RT @RyanBiddulph: The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan #incredibleindia',b'RT@RyanBiddulph:TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan#incredibleindia',0.0,positive
829,2017-05-13 19:43:53,b'RT @RyanBiddulph: The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan #incredibleindia',b'RT@RyanBiddulph:TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan#incredibleindia',0.0,positive
830,2017-05-13 19:43:23,b'RT @RyanBiddulph: The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan #incredibleindia',b'RT@RyanBiddulph:TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan#incredibleindia',0.0,positive
831,2017-05-13 19:39:08,b'RT @RyanBiddulph: The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan #incredibleindia',b'RT@RyanBiddulph:TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan#incredibleindia',0.0,positive
832,2017-05-13 19:38:28,b'The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan #incredibleindia',b'TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan#incredibleindia',0.0,positive
833,2017-05-13 18:02:01,b'Colorful bangles on the streets of Jaipur https://t.co/2zoBChEemX #travel #Rajasthan #IncredibleIndia #photography https://t.co/2k9I2S5GHZ',b'ColorfulbanglesstreetsJaipurhttps://t.co/2zoBChEemX#travel#Rajasthan#IncredibleIndia#photographyhttps://t.co/2k9I2S5GHZ',0.3,positive
834,2017-05-13 17:20:07,b'Discover the eclectic mix of Mughal and Rajputana architecture. Taj Mahal of Marwar #Jodhpur\xe2\x80\xa6 https://t.co/J4EUViQuwI',b'DiscovereclecticmixMughalRajputanaarchitecture.TajMahalMarwar#Jodhpur\xe2\x80\xa6https://t.co/J4EUViQuwI',0.0,positive
835,2017-05-13 16:57:31,b'Hidden corners of #jaisalmer #rajasthan #india #fort #sunset #travel #vscocam @ Jaisalmer https://t.co/J76OvGi5Od',b'Hiddencorners#jaisalmer#rajasthan#india#fort#sunset#travel#vscocam@Jaisalmerhttps://t.co/J76OvGi5Od',-0.16666666666666666,negative
836,2017-05-13 16:41:41,b'#5Star RT joaoleitao: Kuldhara \xe2\x80\x93 An abandoned village haunted by its abominable past. https://t.co/hyB4y2f5Vz #travel #india #rajasthan vi\xe2\x80\xa6',b'#5StarRTjoaoleitao:Kuldhara\xe2\x80\x93Anabandonedvillagehauntedabominablepast.https://t.co/hyB4y2f5Vz#travel#india#rajasthanvi\xe2\x80\xa6',-0.25,negative
837,2017-05-13 16:40:37,b'#5Star RT joaoleitao: Kuldhara \xe2\x80\x93 An abandoned village haunted by its abominable past. https://t.co/rEd7VcGMmr #travel #india #rajasthan vi\xe2\x80\xa6',b'#5StarRTjoaoleitao:Kuldhara\xe2\x80\x93Anabandonedvillagehauntedabominablepast.https://t.co/rEd7VcGMmr#travel#india#rajasthanvi\xe2\x80\xa6',-0.25,negative
838,2017-05-13 16:37:46,b'RT @joaoleitao: Kuldhara \xe2\x80\x93 An abandoned village haunted by its abominable past. https://t.co/H5Ui3hy0kY #travel #india #rajasthan via @Resh\xe2\x80\xa6',b'RT@joaoleitao:Kuldhara\xe2\x80\x93Anabandonedvillagehauntedabominablepast.https://t.co/H5Ui3hy0kY#travel#india#rajasthanvia@Resh\xe2\x80\xa6',-0.25,negative
839,2017-05-13 16:18:25,b'How about a trip to the wild for the special lady on her special day? #MothersDay  #DiscoverGulmohar #travel\xe2\x80\xa6 https://t.co/iZPkncfnWw',b'Howtripwildspecialladyspecialday?#MothersDay#DiscoverGulmohar#travel\xe2\x80\xa6https://t.co/iZPkncfnWw',0.2714285714285714,positive
840,2017-05-13 15:21:53,"b""Ain't we all just puppets playing our roles in the world, Putting up a show. #photography #jaipur #rajasthan #india\xe2\x80\xa6 https://t.co/VmW08psxFP""","b''Ain'tpuppetsplayingrolesworld,Puttingshow.#photography#jaipur#rajasthan#india\xe2\x80\xa6https://t.co/VmW08psxFP''",0.0,positive
841,2017-05-13 14:48:15,"b'RT @arvjpr: Royal gaitore, Rajput architectural opulence.https://t.co/72nxLpKmmA #travel #Jaipur #ttot #architecture #Rajasthan @We_Are_Jai\xe2\x80\xa6'","b'RT@arvjpr:Royalgaitore,Rajputarchitecturalopulence.https://t.co/72nxLpKmmA#travel#Jaipur#ttot#architecture#Rajasthan@We_Are_Jai\xe2\x80\xa6'",0.0,positive
842,2017-05-13 14:37:27,"b'RT @arvjpr: Royal gaitore, Rajput architectural opulence.https://t.co/72nxLpKmmA #travel #Jaipur #ttot #architecture #Rajasthan @We_Are_Jai\xe2\x80\xa6'","b'RT@arvjpr:Royalgaitore,Rajputarchitecturalopulence.https://t.co/72nxLpKmmA#travel#Jaipur#ttot#architecture#Rajasthan@We_Are_Jai\xe2\x80\xa6'",0.0,positive
843,2017-05-13 14:26:10,"b'Royal gaitore, Rajput architectural opulence.https://t.co/72nxLpKmmA #travel #Jaipur #ttot #architecture #Rajasthan\xe2\x80\xa6 https://t.co/zIXbUqMvLW'","b'Royalgaitore,Rajputarchitecturalopulence.https://t.co/72nxLpKmmA#travel#Jaipur#ttot#architecture#Rajasthan\xe2\x80\xa6https://t.co/zIXbUqMvLW'",0.0,positive
844,2017-05-13 13:55:12,b'The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan #incredibleindia',b'TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan#incredibleindia',0.0,positive
845,2017-05-13 12:30:38,b'RT @hungrytripper: Get set Holi!\nhttps://t.co/65jAGihT3r\n\n#holi #festival #udaipur #rajasthan #india #celebration #travel #color #fun #Book\xe2\x80\xa6',b'RT@hungrytripper:GetsetHoli!\nhttps://t.co/65jAGihT3r\n\n#holi#festival#udaipur#rajasthan#india#celebration#travel#color#fun#Book\xe2\x80\xa6',0.3,positive
846,2017-05-13 10:08:48,b'RT @LoveandRoad: Sheesh Mahal - The Romance of the Palace of Mirrors in Jaipur https://t.co/di6F6bqzUO @IMVoyager #travel #Rajasthan @incre\xe2\x80\xa6',b'RT@LoveandRoad:SheeshMahal-TheRomancePalaceMirrorsJaipurhttps://t.co/di6F6bqzUO@IMVoyager#travel#Rajasthan@incre\xe2\x80\xa6',0.0,positive
847,2017-05-13 10:00:06,b'Sheesh Mahal - The Romance of the Palace of Mirrors in Jaipur https://t.co/di6F6bqzUO @IMVoyager #travel #Rajasthan @incredibleindia',b'SheeshMahal-TheRomancePalaceMirrorsJaipurhttps://t.co/di6F6bqzUO@IMVoyager#travel#Rajasthan@incredibleindia',0.0,positive
848,2017-05-13 08:31:36,b'Chittorgarh Fort in Rajasthan during our holiday... #chittorgarh #rajasthan #forts #architecture #ultimatetourism #tourism #travel #history',b'ChittorgarhFortRajasthanholiday...#chittorgarh#rajasthan#forts#architecture#ultimatetourism#tourism#travel#history',0.0,positive
849,2017-05-13 08:21:25,b'The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan #incredibleindia',b'TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan#incredibleindia',0.0,positive
850,2017-05-13 07:45:02,b'Kuldhara \xe2\x80\x93 An abandoned village haunted by its abominable past. https://t.co/9473zZLDhY #travel #india #rajasthan via @ReshmaNarasing',b'Kuldhara\xe2\x80\x93Anabandonedvillagehauntedabominablepast.https://t.co/9473zZLDhY#travel#india#rajasthanvia@ReshmaNarasing',-0.25,negative
851,2017-05-13 06:26:25,b'RT @joaoleitao: Kuldhara \xe2\x80\x93 An abandoned village haunted by its abominable past. https://t.co/H5Ui3hy0kY #travel #india #rajasthan via @Resh\xe2\x80\xa6',b'RT@joaoleitao:Kuldhara\xe2\x80\x93Anabandonedvillagehauntedabominablepast.https://t.co/H5Ui3hy0kY#travel#india#rajasthanvia@Resh\xe2\x80\xa6',-0.25,negative
852,2017-05-13 06:26:01,b'RT @joaoleitao: Kuldhara \xe2\x80\x93 An abandoned village haunted by its abominable past. https://t.co/H5Ui3hy0kY #travel #india #rajasthan via @Resh\xe2\x80\xa6',b'RT@joaoleitao:Kuldhara\xe2\x80\x93Anabandonedvillagehauntedabominablepast.https://t.co/H5Ui3hy0kY#travel#india#rajasthanvia@Resh\xe2\x80\xa6',-0.25,negative
853,2017-05-13 06:24:09,b'Kuldhara \xe2\x80\x93 An abandoned village haunted by its abominable past. https://t.co/H5Ui3hy0kY #travel #india #rajasthan via @ReshmaNarasing',b'Kuldhara\xe2\x80\x93Anabandonedvillagehauntedabominablepast.https://t.co/H5Ui3hy0kY#travel#india#rajasthanvia@ReshmaNarasing',-0.25,negative
854,2017-05-13 04:45:33,b'The Ultimate Guide to exploring #Rajasthan like a boss! #travel #rajasthantourism @my_rajasthan #incredibleindia https://t.co/tB12LjGIAa',b'TheUltimateGuideexploring#Rajasthanlikeboss!#travel#rajasthantourism@my_rajasthan#incredibleindiahttps://t.co/tB12LjGIAa',0.0,positive
855,2017-05-13 03:00:29,b'Getting off the beaten track in #Rajasthan #Indiahttp://soultravelblog.com/homestay-in-jodhpur-rajasthan/#travel #travelgood',b'Gettingbeatentrack#Rajasthan#Indiahttp://soultravelblog.com/homestay-in-jodhpur-rajasthan/#travel#travelgood',0.0,positive
856,2017-05-13 02:55:31,"b'\xe2\x80\x98It was like being Alice-in-India\xe2\x80\x99: artist Natasha Kumar on Bundi, #Rajasthan #India #travel https://t.co/7zk6yttfPa'","b'\xe2\x80\x98ItlikeAlice-in-India\xe2\x80\x99:artistNatashaKumarBundi,#Rajasthan#India#travelhttps://t.co/7zk6yttfPa'",0.0,positive
857,2017-05-13 00:10:02,b'Discover eclectic mix of Mughal and Rajputana architecture. Taj Mahal of Marwar #Jodhpur https://t.co/9eTF8o4DZn\xe2\x80\xa6 https://t.co/gbQSGm24bi',b'DiscovereclecticmixMughalRajputanaarchitecture.TajMahalMarwar#Jodhpurhttps://t.co/9eTF8o4DZn\xe2\x80\xa6https://t.co/gbQSGm24bi',0.0,positive
858,2017-05-13 00:00:29,b'RT Kuldhara \xe2\x80\x93 An abandoned village haunted by its abominable past. https://t.co/OHlRRNeidZ #travel #india #rajasthan via @ReshmaNarasing',b'RTKuldhara\xe2\x80\x93Anabandonedvillagehauntedabominablepast.https://t.co/OHlRRNeidZ#travel#india#rajasthanvia@ReshmaNarasing',-0.25,negative
859,2017-05-12 23:40:07,b'Kuldhara \xe2\x80\x93 An abandoned village haunted by its abominable past. https://t.co/Ns16vvLT7W #travel #india #rajasthan via @ReshmaNarasing',b'Kuldhara\xe2\x80\x93Anabandonedvillagehauntedabominablepast.https://t.co/Ns16vvLT7W#travel#india#rajasthanvia@ReshmaNarasing',-0.25,negative
860,2017-05-12 23:00:24,b'Kuldhara \xe2\x80\x93 An abandoned village haunted by its abominable past. https://t.co/txAK7OsD5t #travel #india #rajasthan via @ReshmaNarasing',b'Kuldhara\xe2\x80\x93Anabandonedvillagehauntedabominablepast.https://t.co/txAK7OsD5t#travel#india#rajasthanvia@ReshmaNarasing',-0.25,negative
861,2017-05-12 21:26:45,b'RT @Just1WayTicket: Kuldhara \xe2\x80\x93 An abandoned village haunted by its abominable past. https://t.co/x0pbR5WesF #travel #india #rajasthan via @\xe2\x80\xa6',b'RT@Just1WayTicket:Kuldhara\xe2\x80\x93Anabandonedvillagehauntedabominablepast.https://t.co/x0pbR5WesF#travel#india#rajasthanvia@\xe2\x80\xa6',-0.25,negative
862,2017-05-12 21:25:03,b'Kuldhara \xe2\x80\x93 An abandoned village haunted by its abominable past. https://t.co/x0pbR5WesF #travel #india #rajasthan via @ReshmaNarasing',b'Kuldhara\xe2\x80\x93Anabandonedvillagehauntedabominablepast.https://t.co/x0pbR5WesF#travel#india#rajasthanvia@ReshmaNarasing',-0.25,negative
863,2017-05-12 18:35:01,b'Kuldhara \xe2\x80\x93 An abandoned village haunted by its abominable past. https://t.co/p4OtcMi7RW #travel #india #rajasthan v\xe2\x80\xa6 https://t.co/i2QuseS43f',b'Kuldhara\xe2\x80\x93Anabandonedvillagehauntedabominablepast.https://t.co/p4OtcMi7RW#travel#india#rajasthanv\xe2\x80\xa6https://t.co/i2QuseS43f',-0.25,negative
864,2017-05-12 18:21:01,b'Kuldhara \xe2\x80\x93 An abandoned village haunted by its abominable past. https://t.co/U9cjOcBLfJ #travel #india #rajasthan via @ReshmaNarasing',b'Kuldhara\xe2\x80\x93Anabandonedvillagehauntedabominablepast.https://t.co/U9cjOcBLfJ#travel#india#rajasthanvia@ReshmaNarasing',-0.25,negative
865,2017-05-12 18:09:04,b'Kuldhara \xe2\x80\x93 An abandoned village haunted by its abominable past. https://t.co/NT5aH7ukkH #travel #india #rajasthan via @ReshmaNarasing',b'Kuldhara\xe2\x80\x93Anabandonedvillagehauntedabominablepast.https://t.co/NT5aH7ukkH#travel#india#rajasthanvia@ReshmaNarasing',-0.25,negative
866,2017-05-12 16:30:40,b'A thorough exploration of City Palace Udaipur https://t.co/0Odl8KZk5I #udaipur #citypalace #rajasthan\xe2\x80\xa6 https://t.co/i7hFAJ4Mu9',b'AthoroughexplorationCityPalaceUdaipurhttps://t.co/0Odl8KZk5I#udaipur#citypalace#rajasthan\xe2\x80\xa6https://t.co/i7hFAJ4Mu9',0.0,positive
867,2017-05-12 14:57:53,b'The essence of #Rajasthan or riot of #colors! What would you name this capture? #photography #HappyWeekend #travel https://t.co/b1Z7x1xpBY',b'Theessence#Rajasthanriot#colors!Whatwouldnamecapture?#photography#HappyWeekend#travelhttps://t.co/b1Z7x1xpBY',0.0,positive
868,2017-05-12 14:00:42,b'Witness the best of #spirituality and leisure at these awesome hotels near Ajmer Dargah Sharif.\xe2\x80\xa6 https://t.co/incwnf6jAG',b'Witnessbest#spiritualityleisureawesomehotelsnearAjmerDargahSharif.\xe2\x80\xa6https://t.co/incwnf6jAG',0.7000000000000001,positive
869,2017-05-12 13:29:00,b'Kuldhara \xe2\x80\x93 An abandoned village haunted by its abominable past. https://t.co/5dgoCQGzQ9 #travel #india #rajasthan via @ReshmaNarasing',b'Kuldhara\xe2\x80\x93Anabandonedvillagehauntedabominablepast.https://t.co/5dgoCQGzQ9#travel#india#rajasthanvia@ReshmaNarasing',-0.25,negative
870,2017-05-12 10:44:27,b'RT @gobeyondbounds: Chari Dance at the Dharohar Folk Dance Program in #Udaipur #Rajasthan https://t.co/W5xgj04a9e #ttot #travel #heritage #\xe2\x80\xa6',b'RT@gobeyondbounds:ChariDanceDharoharFolkDanceProgram#Udaipur#Rajasthanhttps://t.co/W5xgj04a9e#ttot#travel#heritage#\xe2\x80\xa6',0.0,positive
871,2017-05-12 10:37:03,b'Kuldhara \xe2\x80\x93 An abandoned village haunted by its abominable past. https://t.co/6zHxMvOnDs #travel #india #rajasthan via @ReshmaNarasing',b'Kuldhara\xe2\x80\x93Anabandonedvillagehauntedabominablepast.https://t.co/6zHxMvOnDs#travel#india#rajasthanvia@ReshmaNarasing',-0.25,negative
872,2017-05-12 10:13:28,b'RT @IMVoyager: Sheesh Mahal - The Romance of the Palace of Mirrors in Jaipur https://t.co/e1FoVtJhnP @IMVoyager #travel #Rajasthan #Incredi\xe2\x80\xa6',b'RT@IMVoyager:SheeshMahal-TheRomancePalaceMirrorsJaipurhttps://t.co/e1FoVtJhnP@IMVoyager#travel#Rajasthan#Incredi\xe2\x80\xa6',0.0,positive
873,2017-05-12 09:36:37,b'RT @gobeyondbounds: Chari Dance at the Dharohar Folk Dance Program in #Udaipur #Rajasthan https://t.co/W5xgj04a9e #ttot #travel #heritage #\xe2\x80\xa6',b'RT@gobeyondbounds:ChariDanceDharoharFolkDanceProgram#Udaipur#Rajasthanhttps://t.co/W5xgj04a9e#ttot#travel#heritage#\xe2\x80\xa6',0.0,positive
874,2017-05-12 08:54:07,"b'RT @bazaarnest: When in Udaipur, make sure to visit Taj Lake Palace. Read here for more:  https://t.co/lDvZMVvbfw #india #Travel #Rajasthan\xe2\x80\xa6'","b'RT@bazaarnest:WhenUdaipur,makesurevisitTajLakePalace.Read:https://t.co/lDvZMVvbfw#india#Travel#Rajasthan\xe2\x80\xa6'",0.5,positive
875,2017-05-12 07:40:40,b'RT @CoupleOnBike: New Travelogue : How We Took 12 Hours For 100 KMS Journey https://t.co/g3p4dX0k6n #Rajasthan #Travel #bikeride #SambharLa\xe2\x80\xa6',b'RT@CoupleOnBike:NewTravelogue:HowWeTook12HoursFor100KMSJourneyhttps://t.co/g3p4dX0k6n#Rajasthan#Travel#bikeride#SambharLa\xe2\x80\xa6',0.13636363636363635,positive
876,2017-05-12 07:40:14,b'RT @CoupleOnBike: New Travelogue : How We Took 12 Hours For 100 KMS Journey https://t.co/g3p4dX0k6n #Rajasthan #Travel #bikeride #SambharLa\xe2\x80\xa6',b'RT@CoupleOnBike:NewTravelogue:HowWeTook12HoursFor100KMSJourneyhttps://t.co/g3p4dX0k6n#Rajasthan#Travel#bikeride#SambharLa\xe2\x80\xa6',0.13636363636363635,positive
